method;variation;dataset;target;horizon;tau;coverage;mean_IS;WIS_58;WIS_all;frequency;best WIS_58;best WIS_all;best cov_0.5;best cov_0.8;abs_cov_dev;cov_group_norm;WIS_all_group_norm
skewed_t_quantiles_prediction;mean0;ARIMA BIC;cpi;0;0.3;0.17284;0.291748;0.06393;0.08305;annually;0.06178;0.08129;0.493827;0.740741;0.12716;0.419726684;0.005394636
skewed_t_quantiles_prediction;mean0;ARIMA BIC;cpi;0;0.4;0.259259;0.325169;0.06393;0.08305;annually;0.06178;0.08129;0.493827;0.740741;0.140741;0.375001406;0.005394636
skewed_t_quantiles_prediction;mean0;ARIMA BIC;cpi;0;0.5;0.382716;0.367358;0.06393;0.08305;annually;0.06178;0.08129;0.493827;0.740741;0.117284;0.264705672;0.005394636
skewed_t_quantiles_prediction;mean0;ARIMA BIC;cpi;0;0.6;0.493827;0.426821;0.06393;0.08305;annually;0.06178;0.08129;0.493827;0.740741;0.106173;0.206266098;0.005394636
skewed_t_quantiles_prediction;mean0;ARIMA BIC;cpi;0;0.7;0.567901;0.518383;0.06393;0.08305;annually;0.06178;0.08129;0.493827;0.740741;0.132099;0.162791223;0.005394636
skewed_t_quantiles_prediction;mean0;ARIMA BIC;cpi;0;0.8;0.641975;0.679966;0.06393;0.08305;annually;0.06178;0.08129;0.493827;0.740741;0.158025;0.195123011;0.005394636
skewed_t_quantiles_prediction;mean0;ARIMA BIC;cpi;0;0.9;0.703704;1.070508;0.06393;0.08305;annually;0.06178;0.08129;0.493827;0.740741;0.196296;0.249999438;0.005394636
skewed_t_quantiles_prediction;mean0;ARIMA BIC;cpi;0.5;0.1;0.111111;0.824338;0.19394;0.26451;annually;0.1753;0.24259;0.493827;0.790123;0.011111;0.029508003;0.201693044
skewed_t_quantiles_prediction;mean0;ARIMA BIC;cpi;0.5;0.2;0.185185;0.905516;0.19394;0.26451;annually;0.1753;0.24259;0.493827;0.790123;0.014815;0.086209064;0.201693044
skewed_t_quantiles_prediction;mean0;ARIMA BIC;cpi;0.5;0.3;0.308642;0.995688;0.19394;0.26451;annually;0.1753;0.24259;0.493827;0.790123;0.008642;0.029849122;0.201693044
skewed_t_quantiles_prediction;mean0;ARIMA BIC;cpi;0.5;0.4;0.407407;1.100837;0.19394;0.26451;annually;0.1753;0.24259;0.493827;0.790123;0.007407;0.013157123;0.201693044
skewed_t_quantiles_prediction;mean0;ARIMA BIC;cpi;0.5;0.5;0.444444;1.220173;0.19394;0.26451;annually;0.1753;0.24259;0.493827;0.790123;0.055556;0.250001266;0.201693044
skewed_t_quantiles_prediction;mean0;ARIMA BIC;cpi;0.5;0.6;0.506173;1.349724;0.19394;0.26451;annually;0.1753;0.24259;0.493827;0.790123;0.093827;0.48000108;0.201693044
skewed_t_quantiles_prediction;mean0;ARIMA BIC;cpi;0.5;0.7;0.617284;1.523385;0.19394;0.26451;annually;0.1753;0.24259;0.493827;0.790123;0.082716;0.516128189;0.201693044
skewed_t_quantiles_prediction;mean0;ARIMA BIC;cpi;0.5;0.8;0.716049;1.797996;0.19394;0.26451;annually;0.1753;0.24259;0.493827;0.790123;0.083951;0.467214149;0.201693044
skewed_t_quantiles_prediction;mean0;ARIMA BIC;cpi;0.5;0.9;0.777778;2.353111;0.19394;0.26451;annually;0.1753;0.24259;0.493827;0.790123;0.122222;0.565052721;0.201693044
skewed_t_quantiles_prediction;mean0;ARIMA BIC;cpi;1;0.1;0.04878;1.869563;0.4837;0.63608;annually;0.41599;0.54708;0.506667;0.780488;0.05122;1;0.558518983
skewed_t_quantiles_prediction;mean0;ARIMA BIC;cpi;1;0.2;0.109756;2.053673;0.4837;0.63608;annually;0.41599;0.54708;0.506667;0.780488;0.090244;1;0.558518983
skewed_t_quantiles_prediction;mean0;ARIMA BIC;cpi;1;0.3;0.195122;2.263619;0.4837;0.63608;annually;0.41599;0.54708;0.506667;0.780488;0.104878;1;0.558518983
skewed_t_quantiles_prediction;mean0;ARIMA BIC;cpi;1;0.4;0.317073;2.511922;0.4837;0.63608;annually;0.41599;0.54708;0.506667;0.780488;0.082927;0.693880112;0.558518983
skewed_t_quantiles_prediction;mean0;ARIMA BIC;cpi;1;0.5;0.402439;2.826603;0.4837;0.63608;annually;0.41599;0.54708;0.506667;0.780488;0.097561;0.650758194;0.558518983
skewed_t_quantiles_prediction;mean0;ARIMA BIC;cpi;1;0.6;0.512195;3.25411;0.4837;0.63608;annually;0.41599;0.54708;0.506667;0.780488;0.087805;0.538461053;0.558518983
skewed_t_quantiles_prediction;mean0;ARIMA BIC;cpi;1;0.7;0.585366;3.920872;0.4837;0.63608;annually;0.41599;0.54708;0.506667;0.780488;0.114634;0.571427735;0.558518983
skewed_t_quantiles_prediction;mean0;ARIMA BIC;cpi;1;0.8;0.670732;5.02609;0.4837;0.63608;annually;0.41599;0.54708;0.506667;0.780488;0.129268;0.562499359;0.558518983
skewed_t_quantiles_prediction;mean0;ARIMA BIC;cpi;1;0.9;0.743902;7.717718;0.4837;0.63608;annually;0.41599;0.54708;0.506667;0.780488;0.156098;0.59880716;0.558518983
skewed_t_quantiles_prediction;mean0;ARIMA BIC;cpi;1.5;0.1;0.085366;1.979885;0.47423;0.64116;annually;0.41106;0.52858;0.512195;0.765432;0.014634;0.172895341;0.630770955
skewed_t_quantiles_prediction;mean0;ARIMA BIC;cpi;1.5;0.2;0.121951;2.165503;0.47423;0.64116;annually;0.41106;0.52858;0.512195;0.765432;0.078049;0.92536011;0.630770955
skewed_t_quantiles_prediction;mean0;ARIMA BIC;cpi;1.5;0.3;0.219512;2.358195;0.47423;0.64116;annually;0.41106;0.52858;0.512195;0.765432;0.080488;0.921475577;0.630770955
skewed_t_quantiles_prediction;mean0;ARIMA BIC;cpi;1.5;0.4;0.390244;2.586165;0.47423;0.64116;annually;0.41106;0.52858;0.512195;0.765432;0.009756;0.08163197;0.630770955
skewed_t_quantiles_prediction;mean0;ARIMA BIC;cpi;1.5;0.5;0.52439;2.892335;0.47423;0.64116;annually;0.41106;0.52858;0.512195;0.765432;0.02439;0.076922107;0.630770955
skewed_t_quantiles_prediction;mean0;ARIMA BIC;cpi;1.5;0.6;0.597561;3.300419;0.47423;0.64116;annually;0.41106;0.52858;0.512195;0.765432;0.002439;0;0.630770955
skewed_t_quantiles_prediction;mean0;ARIMA BIC;cpi;1.5;0.7;0.658537;3.854743;0.47423;0.64116;annually;0.41106;0.52858;0.512195;0.765432;0.041463;0.237284838;0.630770955
skewed_t_quantiles_prediction;mean0;ARIMA BIC;cpi;1.5;0.8;0.731707;4.624851;0.47423;0.64116;annually;0.41106;0.52858;0.512195;0.765432;0.068293;0.315496515;0.630770955
skewed_t_quantiles_prediction;mean0;ARIMA BIC;cpi;1.5;0.9;0.792683;6.175766;0.47423;0.64116;annually;0.41106;0.52858;0.512195;0.765432;0.107317;0.632351345;0.630770955
skewed_t_quantiles_prediction;mean0;ARIMA BIC;gdp;0;0.1;0.142857;0.344919;0.08666;0.11583;annually;0.08213;0.10843;0.5;0.797619;0.042857;0.119999059;0.00909549
skewed_t_quantiles_prediction;mean0;ARIMA BIC;gdp;0;0.2;0.214286;0.382203;0.08666;0.11583;annually;0.08213;0.10843;0.5;0.797619;0.014286;0.035715036;0.00909549
skewed_t_quantiles_prediction;mean0;ARIMA BIC;gdp;0;0.3;0.309524;0.424669;0.08666;0.11583;annually;0.08213;0.10843;0.5;0.797619;0.009524;0;0.00909549
skewed_t_quantiles_prediction;mean0;ARIMA BIC;gdp;0;0.4;0.345238;0.470563;0.08666;0.11583;annually;0.08213;0.10843;0.5;0.797619;0.054762;0.190476;0.00909549
skewed_t_quantiles_prediction;mean0;ARIMA BIC;gdp;0;0.5;0.47619;0.523306;0.08666;0.11583;annually;0.08213;0.10843;0.5;0.797619;0.02381;0.071430071;0.00909549
skewed_t_quantiles_prediction;mean0;ARIMA BIC;gdp;0;0.6;0.571429;0.592524;0.08666;0.11583;annually;0.08213;0.10843;0.5;0.797619;0.028571;0.025155123;0.00909549
skewed_t_quantiles_prediction;mean0;ARIMA BIC;gdp;0;0.7;0.678571;0.694822;0.08666;0.11583;annually;0.08213;0.10843;0.5;0.797619;0.021429;0.04762;0.00909549
skewed_t_quantiles_prediction;mean0;ARIMA BIC;gdp;0;0.8;0.75;0.858126;0.08666;0.11583;annually;0.08213;0.10843;0.5;0.797619;0.05;0.1;0.00909549
skewed_t_quantiles_prediction;mean0;ARIMA BIC;gdp;0;0.9;0.845238;1.262041;0.08666;0.11583;annually;0.08213;0.10843;0.5;0.797619;0.054762;0.107142781;0.00909549
skewed_t_quantiles_prediction;mean0;ARIMA BIC;gdp;0.5;0.1;0.083333;1.545819;0.37447;0.50579;annually;0.3602;0.48779;0.5;0.809524;0.016667;0.161294693;0.049381361
skewed_t_quantiles_prediction;mean0;ARIMA BIC;gdp;0.5;0.2;0.154762;1.696687;0.37447;0.50579;annually;0.3602;0.48779;0.5;0.809524;0.045238;0.359997648;0.049381361
skewed_t_quantiles_prediction;mean0;ARIMA BIC;gdp;0.5;0.3;0.25;1.863252;0.37447;0.50579;annually;0.3602;0.48779;0.5;0.809524;0.05;0.340000168;0.049381361
skewed_t_quantiles_prediction;mean0;ARIMA BIC;gdp;0.5;0.4;0.369048;2.051255;0.37447;0.50579;annually;0.3602;0.48779;0.5;0.809524;0.030952;0.112356952;0.049381361
skewed_t_quantiles_prediction;mean0;ARIMA BIC;gdp;0.5;0.5;0.464286;2.292937;0.37447;0.50579;annually;0.3602;0.48779;0.5;0.809524;0.035714;0.230767243;0.049381361
skewed_t_quantiles_prediction;mean0;ARIMA BIC;gdp;0.5;0.6;0.571429;2.601903;0.37447;0.50579;annually;0.3602;0.48779;0.5;0.809524;0.028571;0.217386144;0.049381361
skewed_t_quantiles_prediction;mean0;ARIMA BIC;gdp;0.5;0.7;0.654762;3.003222;0.37447;0.50579;annually;0.3602;0.48779;0.5;0.809524;0.045238;0.342101773;0.049381361
skewed_t_quantiles_prediction;mean0;ARIMA BIC;gdp;0.5;0.8;0.702381;3.629346;0.37447;0.50579;annually;0.3602;0.48779;0.5;0.809524;0.097619;0.711539549;0.049381361
skewed_t_quantiles_prediction;mean0;ARIMA BIC;gdp;0.5;0.9;0.821429;5.123418;0.37447;0.50579;annually;0.3602;0.48779;0.5;0.809524;0.078571;0.624992125;0.049381361
skewed_t_quantiles_prediction;mean0;ARIMA BIC;gdp;1;0.1;0.047619;3.236158;0.82225;1.08753;annually;0.69848;0.89815;0.5;0.785714;0.052381;0.32786874;0.329396622
skewed_t_quantiles_prediction;mean0;ARIMA BIC;gdp;1;0.2;0.119048;3.551683;0.82225;1.08753;annually;0.69848;0.89815;0.5;0.785714;0.080952;0.455170057;0.329396622
skewed_t_quantiles_prediction;mean0;ARIMA BIC;gdp;1;0.3;0.238095;3.902207;0.82225;1.08753;annually;0.69848;0.89815;0.5;0.785714;0.061905;0.468084536;0.329396622
skewed_t_quantiles_prediction;mean0;ARIMA BIC;gdp;1;0.4;0.380952;4.332692;0.82225;1.08753;annually;0.69848;0.89815;0.5;0.785714;0.019048;0.011428818;0.329396622
skewed_t_quantiles_prediction;mean0;ARIMA BIC;gdp;1;0.5;0.47619;4.857401;0.82225;1.08753;annually;0.69848;0.89815;0.5;0.785714;0.02381;0.142859714;0.329396622
skewed_t_quantiles_prediction;mean0;ARIMA BIC;gdp;1;0.6;0.630952;5.577011;0.82225;1.08753;annually;0.69848;0.89815;0.5;0.785714;0.030952;0.180324708;0.329396622
skewed_t_quantiles_prediction;mean0;ARIMA BIC;gdp;1;0.7;0.666667;6.648836;0.82225;1.08753;annually;0.69848;0.89815;0.5;0.785714;0.033333;0.179308187;0.329396622
skewed_t_quantiles_prediction;mean0;ARIMA BIC;gdp;1;0.8;0.72619;8.41281;0.82225;1.08753;annually;0.69848;0.89815;0.5;0.785714;0.07381;0.416668417;0.329396622
skewed_t_quantiles_prediction;mean0;ARIMA BIC;gdp;1;0.9;0.809524;12.412535;0.82225;1.08753;annually;0.69848;0.89815;0.5;0.785714;0.090476;0.578946903;0.329396622
skewed_t_quantiles_prediction;mean0;ARIMA BIC;gdp;1.5;0.1;0.071429;3.978099;1.01554;1.34391;annually;0.88072;1.11349;0.5;0.77381;0.028571;0.211760055;0.080025006
skewed_t_quantiles_prediction;mean0;ARIMA BIC;gdp;1.5;0.2;0.214286;4.392352;1.01554;1.34391;annually;0.88072;1.11349;0.5;0.77381;0.014286;0.057144229;0.080025006
skewed_t_quantiles_prediction;mean0;ARIMA BIC;gdp;1.5;0.3;0.27381;4.859621;1.01554;1.34391;annually;0.88072;1.11349;0.5;0.77381;0.02619;0.052352659;0.080025006
skewed_t_quantiles_prediction;mean0;ARIMA BIC;gdp;1.5;0.4;0.357143;5.386953;1.01554;1.34391;annually;0.88072;1.11349;0.5;0.77381;0.042857;0.120877295;0.080025006
skewed_t_quantiles_prediction;mean0;ARIMA BIC;gdp;1.5;0.5;0.452381;6.03196;1.01554;1.34391;annually;0.88072;1.11349;0.5;0.77381;0.047619;0.181817835;0.080025006
skewed_t_quantiles_prediction;mean0;ARIMA BIC;gdp;1.5;0.6;0.559524;6.889691;1.01554;1.34391;annually;0.88072;1.11349;0.5;0.77381;0.040476;0.124999125;0.080025006
skewed_t_quantiles_prediction;mean0;ARIMA BIC;gdp;1.5;0.7;0.690476;8.149937;1.01554;1.34391;annually;0.88072;1.11349;0.5;0.77381;0.009524;0;0.080025006
skewed_t_quantiles_prediction;mean0;ARIMA BIC;gdp;1.5;0.8;0.72619;10.308489;1.01554;1.34391;annually;0.88072;1.11349;0.5;0.77381;0.07381;0.133335947;0.080025006
skewed_t_quantiles_prediction;mean0;ARIMA BIC;gdp;1.5;0.9;0.809524;15.2762;1.01554;1.34391;annually;0.88072;1.11349;0.5;0.77381;0.090476;0.171269654;0.080025006
skewed_t_quantiles_prediction;mean0;Random Walk;cpi;0;0.1;0.059524;0.253404;0.06796;0.08817;annually;0.06613;0.08634;0.464286;0.75;0.040476;0.34999685;0.00574424
skewed_t_quantiles_prediction;mean0;Random Walk;cpi;0;0.2;0.154762;0.279956;0.06796;0.08817;annually;0.06613;0.08634;0.464286;0.75;0.045238;0.264704611;0.00574424
skewed_t_quantiles_prediction;mean0;Random Walk;cpi;0;0.3;0.214286;0.309929;0.06796;0.08817;annually;0.06613;0.08634;0.464286;0.75;0.085714;0.368420355;0.00574424
skewed_t_quantiles_prediction;mean0;Random Walk;cpi;0;0.4;0.297619;0.347239;0.06796;0.08817;annually;0.06613;0.08634;0.464286;0.75;0.102381;0.312976708;0.00574424
skewed_t_quantiles_prediction;mean0;Random Walk;cpi;0;0.5;0.345238;0.393796;0.06796;0.08817;annually;0.06613;0.08634;0.464286;0.75;0.154762;0.344828785;0.00574424
skewed_t_quantiles_prediction;mean0;Random Walk;cpi;0;0.6;0.440476;0.454517;0.06796;0.08817;annually;0.06613;0.08634;0.464286;0.75;0.159524;0.285714971;0.00574424
skewed_t_quantiles_prediction;mean0;Random Walk;cpi;0;0.7;0.535714;0.54897;0.06796;0.08817;annually;0.06613;0.08634;0.464286;0.75;0.164286;0.230769396;0.00574424
skewed_t_quantiles_prediction;mean0;Random Walk;cpi;0;0.8;0.630952;0.71461;0.06796;0.08817;annually;0.06613;0.08634;0.464286;0.75;0.169048;0.227273248;0.00574424
skewed_t_quantiles_prediction;mean0;Random Walk;cpi;0;0.9;0.714286;1.116732;0.06796;0.08817;annually;0.06613;0.08634;0.464286;0.75;0.185714;0.257142994;0.00574424
skewed_t_quantiles_prediction;mean0;Random Walk;cpi;0.5;0.1;0.119048;1.280723;0.31604;0.4241;annually;0.19485;0.26691;0.488095;0.797619;0.019048;0.193553632;0.978462496
skewed_t_quantiles_prediction;mean0;Random Walk;cpi;0.5;0.2;0.142857;1.414784;0.31604;0.4241;annually;0.19485;0.26691;0.488095;0.797619;0.057143;0.534884402;0.978462496
skewed_t_quantiles_prediction;mean0;Random Walk;cpi;0.5;0.3;0.22619;1.561043;0.31604;0.4241;annually;0.19485;0.26691;0.488095;0.797619;0.07381;0.354839147;0.978462496
skewed_t_quantiles_prediction;mean0;Random Walk;cpi;0.5;0.4;0.309524;1.731795;0.31604;0.4241;annually;0.19485;0.26691;0.488095;0.797619;0.090476;0.473683629;0.978462496
skewed_t_quantiles_prediction;mean0;Random Walk;cpi;0.5;0.5;0.404762;1.936529;0.31604;0.4241;annually;0.19485;0.26691;0.488095;0.797619;0.095238;0.5;0.978462496
skewed_t_quantiles_prediction;mean0;Random Walk;cpi;0.5;0.6;0.47619;2.202147;0.31604;0.4241;annually;0.19485;0.26691;0.488095;0.797619;0.12381;0.6666704;0.978462496
skewed_t_quantiles_prediction;mean0;Random Walk;cpi;0.5;0.7;0.52381;2.543221;0.31604;0.4241;annually;0.19485;0.26691;0.488095;0.797619;0.17619;0.923075432;0.978462496
skewed_t_quantiles_prediction;mean0;Random Walk;cpi;0.5;0.8;0.619048;3.059801;0.31604;0.4241;annually;0.19485;0.26691;0.488095;0.797619;0.180952;0.937498687;0.978462496
skewed_t_quantiles_prediction;mean0;Random Walk;cpi;0.5;0.9;0.690476;4.174984;0.31604;0.4241;annually;0.19485;0.26691;0.488095;0.797619;0.209524;1;0.978462496
skewed_t_quantiles_prediction;mean0;Random Walk;cpi;1;0.1;0.107143;2.398484;0.63179;0.82873;annually;0.42265;0.56928;0.452381;0.75;0.007143;0.040000672;0.92730262
skewed_t_quantiles_prediction;mean0;Random Walk;cpi;1;0.2;0.166667;2.669233;0.63179;0.82873;annually;0.42265;0.56928;0.452381;0.75;0.033333;0.245280926;0.92730262
skewed_t_quantiles_prediction;mean0;Random Walk;cpi;1;0.3;0.214286;2.980047;0.63179;0.82873;annually;0.42265;0.56928;0.452381;0.75;0.085714;0.69999496;0.92730262
skewed_t_quantiles_prediction;mean0;Random Walk;cpi;1;0.4;0.25;3.340969;0.63179;0.82873;annually;0.42265;0.56928;0.452381;0.75;0.15;1;0.92730262
skewed_t_quantiles_prediction;mean0;Random Walk;cpi;1;0.5;0.309524;3.776461;0.63179;0.82873;annually;0.42265;0.56928;0.452381;0.75;0.190476;1;0.92730262
skewed_t_quantiles_prediction;mean0;Random Walk;cpi;1;0.6;0.392857;4.330187;0.63179;0.82873;annually;0.42265;0.56928;0.452381;0.75;0.207143;1;0.92730262
skewed_t_quantiles_prediction;mean0;Random Walk;cpi;1;0.7;0.452381;5.112995;0.63179;0.82873;annually;0.42265;0.56928;0.452381;0.75;0.247619;1;0.92730262
skewed_t_quantiles_prediction;mean0;Random Walk;cpi;1;0.8;0.559524;6.353676;0.63179;0.82873;annually;0.42265;0.56928;0.452381;0.75;0.240476;0.979593096;0.92730262
skewed_t_quantiles_prediction;mean0;Random Walk;cpi;1;0.9;0.666667;9.363254;0.63179;0.82873;annually;0.42265;0.56928;0.452381;0.75;0.233333;1;0.92730262
skewed_t_quantiles_prediction;mean0;Random Walk;cpi;1.5;0.1;0.095238;3.22815;0.78329;1.05648;annually;0.41535;0.54762;0.488095;0.805556;0.004762;0;0.996221539
skewed_t_quantiles_prediction;mean0;Random Walk;cpi;1.5;0.2;0.154762;3.554805;0.78329;1.05648;annually;0.41535;0.54762;0.488095;0.805556;0.045238;0.545455702;0.996221539
skewed_t_quantiles_prediction;mean0;Random Walk;cpi;1.5;0.3;0.202381;3.911762;0.78329;1.05648;annually;0.41535;0.54762;0.488095;0.805556;0.097619;0.78723024;0.996221539
skewed_t_quantiles_prediction;mean0;Random Walk;cpi;1.5;0.4;0.22619;4.302759;0.78329;1.05648;annually;0.41535;0.54762;0.488095;0.805556;0.17381;0.876545834;0.996221539
skewed_t_quantiles_prediction;mean0;Random Walk;cpi;1.5;0.5;0.369048;4.768879;0.78329;1.05648;annually;0.41535;0.54762;0.488095;0.805556;0.130952;0.588232097;0.996221539
skewed_t_quantiles_prediction;mean0;Random Walk;cpi;1.5;0.6;0.5;5.390349;0.78329;1.05648;annually;0.41535;0.54762;0.488095;0.805556;0.1;0.41489395;0.996221539
skewed_t_quantiles_prediction;mean0;Random Walk;cpi;1.5;0.7;0.547619;6.258899;0.78329;1.05648;annually;0.41535;0.54762;0.488095;0.805556;0.152381;0.642858061;0.996221539
skewed_t_quantiles_prediction;mean0;Random Walk;cpi;1.5;0.8;0.630952;7.660149;0.78329;1.05648;annually;0.41535;0.54762;0.488095;0.805556;0.169048;0.73309867;0.996221539
skewed_t_quantiles_prediction;mean0;Random Walk;cpi;1.5;0.9;0.678571;10.536862;0.78329;1.05648;annually;0.41535;0.54762;0.488095;0.805556;0.221429;1;0.996221539
skewed_t_quantiles_prediction;mean0;Random Walk;gdp;0;0.1;0.071429;0.327393;0.07951;0.10667;annually;0.07463;0.10125;0.464286;0.809524;0.028571;0.094337529;0.005731932
skewed_t_quantiles_prediction;mean0;Random Walk;gdp;0;0.2;0.142857;0.357166;0.07951;0.10667;annually;0.07463;0.10125;0.464286;0.809524;0.057143;0.138984199;0.005731932
skewed_t_quantiles_prediction;mean0;Random Walk;gdp;0;0.3;0.261905;0.39461;0.07951;0.10667;annually;0.07463;0.10125;0.464286;0.809524;0.038095;0.104894324;0.005731932
skewed_t_quantiles_prediction;mean0;Random Walk;gdp;0;0.4;0.357143;0.44083;0.07951;0.10667;annually;0.07463;0.10125;0.464286;0.809524;0.042857;0.120966813;0.005731932
skewed_t_quantiles_prediction;mean0;Random Walk;gdp;0;0.5;0.440476;0.492856;0.07951;0.10667;annually;0.07463;0.10125;0.464286;0.809524;0.059524;0.076924568;0.005731932
skewed_t_quantiles_prediction;mean0;Random Walk;gdp;0;0.6;0.547619;0.555906;0.07951;0.10667;annually;0.07463;0.10125;0.464286;0.809524;0.052381;0.080459104;0.005731932
skewed_t_quantiles_prediction;mean0;Random Walk;gdp;0;0.7;0.595238;0.63827;0.07951;0.10667;annually;0.07463;0.10125;0.464286;0.809524;0.104762;0.2;0.005731932
skewed_t_quantiles_prediction;mean0;Random Walk;gdp;0;0.8;0.666667;0.755716;0.07951;0.10667;annually;0.07463;0.10125;0.464286;0.809524;0.133333;0.245281935;0.005731932
skewed_t_quantiles_prediction;mean0;Random Walk;gdp;0;0.9;0.77381;0.941706;0.07951;0.10667;annually;0.07463;0.10125;0.464286;0.809524;0.12619;0.253730376;0.005731932
skewed_t_quantiles_prediction;mean0;Random Walk;gdp;0.5;0.1;0.083333;2.576905;0.65348;0.86758;annually;0.43561;0.54599;0.5;0.797619;0.016667;0.222228444;0.452084066
skewed_t_quantiles_prediction;mean0;Random Walk;gdp;0.5;0.2;0.166667;2.838422;0.65348;0.86758;annually;0.43561;0.54599;0.5;0.797619;0.033333;0.464277679;0.452084066
skewed_t_quantiles_prediction;mean0;Random Walk;gdp;0.5;0.3;0.238095;3.137268;0.65348;0.86758;annually;0.43561;0.54599;0.5;0.797619;0.061905;0.60000448;0.452084066
skewed_t_quantiles_prediction;mean0;Random Walk;gdp;0.5;0.4;0.309524;3.477859;0.65348;0.86758;annually;0.43561;0.54599;0.5;0.797619;0.090476;1;0.452084066
skewed_t_quantiles_prediction;mean0;Random Walk;gdp;0.5;0.5;0.452381;3.902192;0.65348;0.86758;annually;0.43561;0.54599;0.5;0.797619;0.047619;0.5;0.452084066
skewed_t_quantiles_prediction;mean0;Random Walk;gdp;0.5;0.6;0.52381;4.471334;0.65348;0.86758;annually;0.43561;0.54599;0.5;0.797619;0.07619;0.857139429;0.452084066
skewed_t_quantiles_prediction;mean0;Random Walk;gdp;0.5;0.7;0.595238;5.271865;0.65348;0.86758;annually;0.43561;0.54599;0.5;0.797619;0.104762;0.883718659;0.452084066
skewed_t_quantiles_prediction;mean0;Random Walk;gdp;0.5;0.8;0.702381;6.581596;0.65348;0.86758;annually;0.43561;0.54599;0.5;0.797619;0.097619;0.727274116;0.452084066
skewed_t_quantiles_prediction;mean0;Random Walk;gdp;0.5;0.9;0.75;9.737279;0.65348;0.86758;annually;0.43561;0.54599;0.5;0.797619;0.15;0.888886815;0.452084066
skewed_t_quantiles_prediction;mean0;Random Walk;gdp;1;0.1;0.083333;3.515542;0.79879;1.1085;annually;0.61863;0.75981;0.511905;0.791667;0.016667;0;0.332262921
skewed_t_quantiles_prediction;mean0;Random Walk;gdp;1;0.2;0.154762;3.867551;0.79879;1.1085;annually;0.61863;0.75981;0.511905;0.791667;0.045238;0.272725884;0.332262921
skewed_t_quantiles_prediction;mean0;Random Walk;gdp;1;0.3;0.22619;4.234487;0.79879;1.1085;annually;0.61863;0.75981;0.511905;0.791667;0.07381;0.285715065;0.332262921
skewed_t_quantiles_prediction;mean0;Random Walk;gdp;1;0.4;0.285714;4.633348;0.79879;1.1085;annually;0.61863;0.75981;0.511905;0.791667;0.114286;0.476743732;0.332262921
skewed_t_quantiles_prediction;mean0;Random Walk;gdp;1;0.5;0.345238;5.072732;0.79879;1.1085;annually;0.61863;0.75981;0.511905;0.791667;0.154762;0.631579645;0.332262921
skewed_t_quantiles_prediction;mean0;Random Walk;gdp;1;0.6;0.428571;5.571853;0.79879;1.1085;annually;0.61863;0.75981;0.511905;0.791667;0.171429;0.56521882;0.332262921
skewed_t_quantiles_prediction;mean0;Random Walk;gdp;1;0.7;0.583333;6.231825;0.79879;1.1085;annually;0.61863;0.75981;0.511905;0.791667;0.116667;0.280002285;0.332262921
skewed_t_quantiles_prediction;mean0;Random Walk;gdp;1;0.8;0.714286;7.287915;0.79879;1.1085;annually;0.61863;0.75981;0.511905;0.791667;0.085714;0.302325036;0.332262921
skewed_t_quantiles_prediction;mean0;Random Walk;gdp;1;0.9;0.785714;9.670087;0.79879;1.1085;annually;0.61863;0.75981;0.511905;0.791667;0.114286;0.538465515;0.332262921
skewed_t_quantiles_prediction;mean0;Random Walk;gdp;1.5;0.1;0.095238;7.21677;1.93085;2.51388;annually;0.91157;1.18817;0.5;0.785714;0.004762;0;0.646814012
skewed_t_quantiles_prediction;mean0;Random Walk;gdp;1.5;0.2;0.190476;7.982057;1.93085;2.51388;annually;0.91157;1.18817;0.5;0.785714;0.009524;0;0.646814012
skewed_t_quantiles_prediction;mean0;Random Walk;gdp;1.5;0.3;0.321429;8.910669;1.93085;2.51388;annually;0.91157;1.18817;0.5;0.785714;0.021429;0.106669056;0.646814012
skewed_t_quantiles_prediction;mean0;Random Walk;gdp;1.5;0.4;0.357143;10.019066;1.93085;2.51388;annually;0.91157;1.18817;0.5;0.785714;0.042857;0.166665111;0.646814012
skewed_t_quantiles_prediction;mean0;Random Walk;gdp;1.5;0.5;0.452381;11.367664;1.93085;2.51388;annually;0.91157;1.18817;0.5;0.785714;0.047619;0.222221704;0.646814012
skewed_t_quantiles_prediction;mean0;Random Walk;gdp;1.5;0.6;0.547619;13.140647;1.93085;2.51388;annually;0.91157;1.18817;0.5;0.785714;0.052381;0.202127707;0.646814012
skewed_t_quantiles_prediction;mean0;Random Walk;gdp;1.5;0.7;0.619048;15.643302;1.93085;2.51388;annually;0.91157;1.18817;0.5;0.785714;0.080952;0.247785703;0.646814012
skewed_t_quantiles_prediction;mean0;Random Walk;gdp;1.5;0.8;0.702381;19.851969;1.93085;2.51388;annually;0.91157;1.18817;0.5;0.785714;0.097619;0.318181471;0.646814012
skewed_t_quantiles_prediction;mean0;Random Walk;gdp;1.5;0.9;0.785714;30.305543;1.93085;2.51388;annually;0.91157;1.18817;0.5;0.785714;0.114286;0.405406878;0.646814012
skewed_t_quantiles_prediction;mean0;WEO;cpi;0;0.1;0.130952;0.374714;0.09516;0.12632;annually;0.09389;0.12434;0.511905;0.797619;0.030952;0.121677897;0.010052292
skewed_t_quantiles_prediction;mean0;WEO;cpi;0;0.2;0.27381;0.416162;0.09516;0.12632;annually;0.09389;0.12434;0.511905;0.797619;0.07381;0.204546178;0.010052292
